"V1","V2","V3","V4"
"Korean","Old Persian","Persian",52
"Korean","Old Persian","Russian",52
"Korean","Persian","Russian",52
"Kru","Low German","Middle Dutch",1
"Kru","Low German","Middle English",1
"Kru","Low German","Middle Irish",1
"Kru","Low German","Old Church Slavonic",1
"Kru","Low German","Old English",1
"Kru","Low German","Old High German",1
"Kru","Low German","Old Norse",1
"Kru","Middle Dutch","Middle English",7
"Kru","Middle Dutch","Middle Irish",1
"Kru","Middle Dutch","Old Church Slavonic",1
"Kru","Middle Dutch","Old English",7
"Kru","Middle Dutch","Old High German",1
"Kru","Middle Dutch","Old Norse",1
"Kru","Middle English","Middle Irish",1
"Kru","Middle English","Old Church Slavonic",1
"Kru","Middle English","Old English",7
"Kru","Middle English","Old High German",1
"Kru","Middle English","Old Norse",1
"Kru","Middle Irish","Old Church Slavonic",1
"Kru","Middle Irish","Old English",1
"Kru","Middle Irish","Old High German",1
"Kru","Middle Irish","Old Norse",1
"Kru","Old Church Slavonic","Old English",1
"Kru","Old Church Slavonic","Old High German",1
"Kru","Old Church Slavonic","Old Norse",1
"Kru","Old English","Old High German",1
"Kru","Old English","Old Norse",1
"Kru","Old High German","Old Norse",1
"Lao","Old English","Old Norse",46
"Lao","Old English","Yiddish",46
"Lao","Old Norse","Yiddish",46
"Latin","Latvian","Lithuanian",3
"Latin","Latvian","Low German",64
"Latin","Latvian","Middle English",64
"Latin","Latvian","Middle High German",65
"Latin","Latvian","Old English",67
"Latin","Latvian","Old French",4
"Latin","Latvian","Old High German",65
"Latin","Latvian","Old Norse",1
"Latin","Latvian","Romance",66
"Latin","Latvian","Russian",4
"Latin","Latvian","Sanskrit",65
"Latin","Latvian","Slavic",65
"Latin","Latvian","Swedish",64
"Latin","Lithuanian","Low German",509
"Latin","Lithuanian","Manchu",4
"Latin","Lithuanian","Middle Dutch",7463
"Latin","Lithuanian","Middle English",32149
"Latin","Lithuanian","Middle High German",120
"Latin","Lithuanian","Middle Irish",242
"Latin","Lithuanian","Mongo",4
"Latin","Lithuanian","Mongolian",4
"Latin","Lithuanian","Norwegian",27
"Latin","Lithuanian","Old Church Slavonic",35906
"Latin","Lithuanian","Old English",38439
"Latin","Lithuanian","Old French",977
"Latin","Lithuanian","Old High German",32157
"Latin","Lithuanian","Old Irish",31458
"Latin","Lithuanian","Old Norse",11387
"Latin","Lithuanian","Old Persian",2167
"Latin","Lithuanian","Ossetian",10
"Latin","Lithuanian","Persian",2409
"Latin","Lithuanian","Polish",274
"Latin","Lithuanian","Portuguese",222
"Latin","Lithuanian","Romance",2
"Latin","Lithuanian","Russian",20261
"Latin","Lithuanian","Sanskrit",5495
"Latin","Lithuanian","Slavic",1398
"Latin","Lithuanian","Spanish",462
"Latin","Lithuanian","Swedish",1821
"Latin","Lithuanian","Turkish",6
"Latin","Lithuanian","Welsh",1740
"Latin","Low German","Middle Dutch",590
"Latin","Low German","Middle English",347
"Latin","Low German","Middle High German",91
"Latin","Low German","Norwegian",31
"Latin","Low German","Old Church Slavonic",137
"Latin","Low German","Old English",938
"Latin","Low German","Old French",83
"Latin","Low German","Old High German",456
"Latin","Low German","Old Irish",5
"Latin","Low German","Old Norse",254
"Latin","Low German","Persian",2
"Latin","Low German","Romance",65
"Latin","Low German","Russian",74
"Latin","Low German","Sanskrit",160
"Latin","Low German","Slavic",83
"Latin","Low German","Spanish",31
"Latin","Low German","Swedish",527
"Latin","Low German","Welsh",21
"Latin","Macedonian","Old English",2
"Latin","Macedonian","Spanish",2
"Latin","Manchu","Middle English",4
"Latin","Manchu","Mongo",4
"Latin","Manchu","Mongolian",4
"Latin","Manchu","Old Church Slavonic",4
"Latin","Manchu","Old English",4
"Latin","Manchu","Old French",4
"Latin","Manchu","Old Norse",4
"Latin","Manchu","Slavic",4
"Latin","Manchu","Spanish",4
"Latin","Mari","Middle Dutch",816
"Latin","Mari","Middle English",54
"Latin","Mari","Middle French",1
"Latin","Mari","Old English",816
"Latin","Mari","Old French",56
"Latin","Mari","Old High German",816
"Latin","Mari","Old Norse",12
"Latin","Mari","Polish",2
"Latin","Middle Dutch","Middle English",15927
"Latin","Middle Dutch","Middle High German",2331
"Latin","Middle Dutch","Middle Irish",43
"Latin","Middle Dutch","Norwegian",354
"Latin","Middle Dutch","Old Church Slavonic",10132
"Latin","Middle Dutch","Old English",22748
"Latin","Middle Dutch","Old French",916
"Latin","Middle Dutch","Old High German",18534
"Latin","Middle Dutch","Old Irish",5515
"Latin","Middle Dutch","Old Norse",18976
"Latin","Middle Dutch","Old Persian",608
"Latin","Middle Dutch","Old Provençal",2
"Latin","Middle Dutch","Ossetian",10
"Latin","Middle Dutch","Persian",727
"Latin","Middle Dutch","Polish",241
"Latin","Middle Dutch","Portuguese",2
"Latin","Middle Dutch","Provençal",181
"Latin","Middle Dutch","Romance",30
"Latin","Middle Dutch","Russian",2397
"Latin","Middle Dutch","Sanskrit",6092
"Latin","Middle Dutch","Slavic",719
"Latin","Middle Dutch","Slovenian",27
"Latin","Middle Dutch","Spanish",1948
"Latin","Middle Dutch","Swedish",3021
"Latin","Middle Dutch","Turkish",57
"Latin","Middle Dutch","Welsh",473
"Latin","Middle English","Middle High German",2034
"Latin","Middle English","Middle Irish",136
"Latin","Middle English","Modern Greek",51
"Latin","Middle English","Mongo",4
"Latin","Middle English","Mongolian",4
"Latin","Middle English","Norwegian",50
"Latin","Middle English","Old Church Slavonic",34944
"Latin","Middle English","Old English",62120
"Latin","Middle English","Old French",18474
"Latin","Middle English","Old High German",40431
"Latin","Middle English","Old Irish",31740
"Latin","Middle English","Old Norse",34783
"Latin","Middle English","Old Persian",2236
"Latin","Middle English","Old Provençal",103
"Latin","Middle English","Pali",77
"Latin","Middle English","Persian",2324
"Latin","Middle English","Phoenician",2
"Latin","Middle English","Polish",205
"Latin","Middle English","Portuguese",679
"Latin","Middle English","Provençal",106
"Latin","Middle English","Romance",204
"Latin","Middle English","Russian",20137
"Latin","Middle English","Sanskrit",9391
"Latin","Middle English","Semitic",14
"Latin","Middle English","Slavic",1453
"Latin","Middle English","Spanish",3129
"Latin","Middle English","Swedish",4781
"Latin","Middle English","Tibetan",6
"Latin","Middle English","Turkish",57
"Latin","Middle English","Welsh",1783
"Latin","Middle French","Slavic",2
"Latin","Middle French","Spanish",2
"Latin","Middle High German","Old Church Slavonic",13
"Latin","Middle High German","Old English",4887
"Latin","Middle High German","Old French",211
"Latin","Middle High German","Old High German",2121
"Latin","Middle High German","Old Irish",4
"Latin","Middle High German","Old Norse",2142
"Latin","Middle High German","Portuguese",1
"Latin","Middle High German","Provençal",179
"Latin","Middle High German","Romance",64
"Latin","Middle High German","Russian",14
"Latin","Middle High German","Sanskrit",81
"Latin","Middle High German","Slavic",64
"Latin","Middle High German","Spanish",295
"Latin","Middle High German","Swedish",138
"Latin","Middle High German","Turkish",57
"Latin","Middle High German","Welsh",80
"Latin","Middle Irish","Old Church Slavonic",237
"Latin","Middle Irish","Old English",205
"Latin","Middle Irish","Old French",230
"Latin","Middle Irish","Old High German",197
"Latin","Middle Irish","Old Irish",230
"Latin","Middle Irish","Old Norse",174
"Latin","Middle Irish","Polish",34
"Latin","Middle Irish","Portuguese",13
"Latin","Middle Irish","Russian",164
"Latin","Middle Irish","Sanskrit",199
"Latin","Middle Irish","Slavic",34
"Latin","Middle Irish","Spanish",29
"Latin","Middle Irish","Swedish",4
"Latin","Middle Irish","Welsh",72
"Latin","Modern Greek","Old English",51
"Latin","Modern Greek","Old French",51
"Latin","Modern Greek","Old High German",51
"Latin","Modern Greek","Old Norse",51
"Latin","Modern Greek","Romance",51
"Latin","Modern Greek","Spanish",51
"Latin","Modern Greek","Swedish",51
"Latin","Modern Greek","Welsh",51
"Latin","Mongo","Mongolian",4
"Latin","Mongo","Old Church Slavonic",4
"Latin","Mongo","Old English",4
"Latin","Mongo","Old French",4
"Latin","Mongo","Old Norse",4
"Latin","Mongo","Slavic",4
"Latin","Mongo","Spanish",4
"Latin","Mongolian","Old Church Slavonic",4
"Latin","Mongolian","Old English",4
"Latin","Mongolian","Old French",4
"Latin","Mongolian","Old Norse",4
"Latin","Mongolian","Slavic",4
"Latin","Mongolian","Spanish",4
"Latin","North American Indian","Old English",153
"Latin","North American Indian","Old French",226
"Latin","North American Indian","Old High German",153
"Latin","North American Indian","Portuguese",153
"Latin","North American Indian","Spanish",153
"Latin","Norwegian","Old Church Slavonic",27
"Latin","Norwegian","Old English",360
"Latin","Norwegian","Old French",339
"Latin","Norwegian","Old High German",21
"Latin","Norwegian","Old Norse",25
"Latin","Norwegian","Russian",27
"Latin","Norwegian","Sanskrit",46
"Latin","Norwegian","Spanish",335
"Latin","Norwegian","Swedish",23
"Latin","Occitan","Old French",6
"Latin","Occitan","Provençal",6
"Latin","Old Church Slavonic","Old English",41713
"Latin","Old Church Slavonic","Old French",475
"Latin","Old Church Slavonic","Old High German",33190
"Latin","Old Church Slavonic","Old Irish",30732
"Latin","Old Church Slavonic","Old Norse",14402
"Latin","Old Church Slavonic","Old Persian",2411
"Latin","Old Church Slavonic","Ossetian",10
"Latin","Old Church Slavonic","Persian",2569
"Latin","Old Church Slavonic","Polish",310
"Latin","Old Church Slavonic","Portuguese",186
"Latin","Old Church Slavonic","Russian",21134
"Latin","Old Church Slavonic","Sanskrit",8498
"Latin","Old Church Slavonic","Slavic",771
"Latin","Old Church Slavonic","Spanish",496
"Latin","Old Church Slavonic","Swedish",154
"Latin","Old Church Slavonic","Welsh",1244
"Latin","Old English","Old French",19563
"Latin","Old English","Old High German",53488
"Latin","Old English","Old Irish",33170
"Latin","Old English","Old Norse",51588
"Latin","Old English","Old Persian",3153
"Latin","Old English","Old Provençal",14
"Latin","Old English","Ossetian",10
"Latin","Old English","Persian",3504
"Latin","Old English","Phoenician",1
"Latin","Old English","Polish",351
"Latin","Old English","Portuguese",883
"Latin","Old English","Provençal",115
"Latin","Old English","Romance",178
"Latin","Old English","Romanian",17
"Latin","Old English","Russian",21720
"Latin","Old English","Sanskrit",12759
"Latin","Old English","Scots",641
"Latin","Old English","Semitic",14
"Latin","Old English","Slavic",1790
"Latin","Old English","Slovenian",27
"Latin","Old English","Spanish",4919
"Latin","Old English","Swedish",6277
"Latin","Old English","Turkish",63
"Latin","Old English","Welsh",3338
"Latin","Old French","Old High German",1064
"Latin","Old French","Old Irish",316
"Latin","Old French","Old Norse",13160
"Latin","Old French","Old Persian",49
"Latin","Old French","Old Provençal",152
"Latin","Old French","Pali",77
"Latin","Old French","Persian",130
"Latin","Old French","Phoenician",2
"Latin","Old French","Polish",60
"Latin","Old French","Portuguese",1829
"Latin","Old French","Provençal",507
"Latin","Old French","Romance",573
"Latin","Old French","Romanian",17
"Latin","Old French","Russian",299
"Latin","Old French","Sanskrit",616
"Latin","Old French","Semitic",26
"Latin","Old French","Slavic",472
"Latin","Old French","Spanish",6663
"Latin","Old French","Swedish",262
"Latin","Old French","Syriac",1
"Latin","Old French","Tibetan",6
"Latin","Old French","Turkish",4
"Latin","Old French","Vai",36
"Latin","Old French","Walloon",1
"Latin","Old French","Welsh",272
"Latin","Old High German","Old Irish",30873
"Latin","Old High German","Old Norse",25004
"Latin","Old High German","Old Persian",998
"Latin","Old High German","Ossetian",10
"Latin","Old High German","Persian",1276
"Latin","Old High German","Polish",297
"Latin","Old High German","Portuguese",270
"Latin","Old High German","Provençal",2
"Latin","Old High German","Romance",146
"Latin","Old High German","Russian",21352
"Latin","Old High German","Sanskrit",7050
"Latin","Old High German","Scots",641
"Latin","Old High German","Semitic",8
"Latin","Old High German","Slavic",1606
"Latin","Old High German","Slovenian",27
"Latin","Old High German","Spanish",2000
"Latin","Old High German","Swedish",5397
"Latin","Old High German","Turkish",57
"Latin","Old High German","Welsh",2330
"Latin","Old Irish","Old Norse",10148
"Latin","Old Irish","Old Persian",2209
"Latin","Old Irish","Persian",2369
"Latin","Old Irish","Portuguese",35
"Latin","Old Irish","Provençal",5
"Latin","Old Irish","Russian",19332
"Latin","Old Irish","Sanskrit",5350
"Latin","Old Irish","Slavic",781
"Latin","Old Irish","Spanish",43
"Latin","Old Irish","Swedish",854
"Latin","Old Irish","Welsh",1902
"Latin","Old Norse","Old Persian",3096
"Latin","Old Norse","Ossetian",10
"Latin","Old Norse","Persian",3131
"Latin","Old Norse","Polish",279
"Latin","Old Norse","Portuguese",201
"Latin","Old Norse","Provençal",7
"Latin","Old Norse","Romance",79
"Latin","Old Norse","Russian",3417
"Latin","Old Norse","Sanskrit",11684
"Latin","Old Norse","Scots",641
"Latin","Old Norse","Slavic",1624
"Latin","Old Norse","Slovenian",27
"Latin","Old Norse","Spanish",1896
"Latin","Old Norse","Swedish",5566
"Latin","Old Norse","Turkish",57
"Latin","Old Norse","Welsh",2902
"Latin","Old Persian","Persian",3180
"Latin","Old Persian","Polish",6
"Latin","Old Persian","Russian",35
"Latin","Old Persian","Sanskrit",2844
"Latin","Old Persian","Spanish",33
"Latin","Old Persian","Swedish",9
"Latin","Old Persian","Turkish",6
"Latin","Old Persian","Welsh",11
"Latin","Old Provençal","Portuguese",10
"Latin","Old Provençal","Provençal",161
"Latin","Old Provençal","Spanish",24
"Latin","Ossetian","Russian",10
"Latin","Ossetian","Sanskrit",10
"Latin","Ossetian","Swedish",10
"Latin","Pali","Spanish",77
"Latin","Persian","Polish",8
"Latin","Persian","Provençal",5
"Latin","Persian","Russian",38
"Latin","Persian","Sanskrit",3197
"Latin","Persian","Semitic",1
"Latin","Persian","Spanish",40
"Latin","Persian","Swedish",42
"Latin","Persian","Turkish",7
"Latin","Persian","Welsh",169
"Latin","Phoenician","Semitic",2
"Latin","Phoenician","Spanish",1
"Latin","Polish","Portuguese",1
"Latin","Polish","Russian",254
"Latin","Polish","Sanskrit",60
"Latin","Polish","Slavic",291
"Latin","Polish","Spanish",90
"Latin","Polish","Swedish",26
"Latin","Polish","Turkish",6
"Latin","Polish","Welsh",12
"Latin","Portuguese","Provençal",50
"Latin","Portuguese","Romance",423
"Latin","Portuguese","Russian",187
"Latin","Portuguese","Sanskrit",2
"Latin","Portuguese","Slavic",423
"Latin","Portuguese","Spanish",1883
"Latin","Portuguese","Swedish",30
"Latin","Portuguese","Welsh",16
"Latin","Provençal","Sanskrit",5
"Latin","Provençal","Spanish",411
"Latin","Provençal","Turkish",2
"Latin","Provençal","Welsh",5
"Latin","Romance","Russian",2
"Latin","Romance","Sanskrit",64
"Latin","Romance","Slavic",487
"Latin","Romance","Spanish",495
"Latin","Romance","Swedish",115
"Latin","Romance","Welsh",51
"Latin","Romanian","Russian",17
"Latin","Romanian","Spanish",17
"Latin","Romanian","Swedish",17
"Latin","Russian","Sanskrit",2625
"Latin","Russian","Semitic",1
"Latin","Russian","Slavic",539
"Latin","Russian","Spanish",318
"Latin","Russian","Swedish",100
"Latin","Russian","Turkish",7
"Latin","Russian","Welsh",722
"Latin","Sanskrit","Semitic",3
"Latin","Sanskrit","Slavic",1020
"Latin","Sanskrit","Spanish",248
"Latin","Sanskrit","Swedish",1176
"Latin","Sanskrit","Turkish",1
"Latin","Sanskrit","Welsh",2208
"Latin","Semitic","Spanish",9
"Latin","Semitic","Turkish",1
"Latin","Slavic","Spanish",564
"Latin","Slavic","Swedish",842
"Latin","Slavic","Welsh",778
"Latin","Spanish","Swedish",579
"Latin","Spanish","Turkish",6
"Latin","Spanish","Welsh",220
"Latin","Swedish","Turkish",63
"Latin","Swedish","Welsh",921
"Latin","Turkish","Welsh",6
"Latvian","Lithuanian","Old English",52
"Latvian","Lithuanian","Old French",2
"Latvian","Lithuanian","Old High German",50
"Latvian","Lithuanian","Old Irish",50
"Latvian","Lithuanian","Old Norse",50
"Latvian","Lithuanian","Romance",2
"Latvian","Lithuanian","Russian",52
"Latvian","Lithuanian","Sanskrit",1
"Latvian","Low German","Middle English",64
"Latvian","Low German","Middle High German",64
"Latvian","Low German","Old English",64
"Latvian","Low German","Old High German",64
"Latvian","Low German","Romance",64
"Latvian","Low German","Sanskrit",64
"Latvian","Low German","Slavic",64
"Latvian","Low German","Swedish",64
"Latvian","Middle English","Middle High German",64
"Latvian","Middle English","Old English",64
"Latvian","Middle English","Old High German",64
"Latvian","Middle English","Romance",64
"Latvian","Middle English","Sanskrit",64
"Latvian","Middle English","Slavic",64
"Latvian","Middle English","Swedish",64
"Latvian","Middle High German","Old English",64
"Latvian","Middle High German","Old French",1
"Latvian","Middle High German","Old High German",65
"Latvian","Middle High German","Romance",64
"Latvian","Middle High German","Russian",1
"Latvian","Middle High German","Sanskrit",64
"Latvian","Middle High German","Slavic",64
"Latvian","Middle High German","Swedish",64
"Latvian","Old English","Old French",3
"Latvian","Old English","Old High German",114
"Latvian","Old English","Old Irish",50
"Latvian","Old English","Old Norse",51
"Latvian","Old English","Romance",66
"Latvian","Old English","Russian",53
"Latvian","Old English","Sanskrit",64
"Latvian","Old English","Slavic",65
"Latvian","Old English","Swedish",64
"Latvian","Old French","Old High German",1
"Latvian","Old French","Old Norse",1
"Latvian","Old French","Romance",2
"Latvian","Old French","Russian",4
"Latvian","Old French","Slavic",1
"Latvian","Old High German","Old Irish",50
"Latvian","Old High German","Old Norse",50
"Latvian","Old High German","Romance",64
"Latvian","Old High German","Russian",51
"Latvian","Old High German","Sanskrit",64
"Latvian","Old High German","Slavic",64
"Latvian","Old High German","Swedish",64
"Latvian","Old Irish","Old Norse",50
"Latvian","Old Irish","Russian",50
"Latvian","Old Norse","Russian",51
"Latvian","Old Norse","Slavic",1
"Latvian","Romance","Russian",2
"Latvian","Romance","Sanskrit",64
"Latvian","Romance","Slavic",64
"Latvian","Romance","Swedish",64
"Latvian","Russian","Slavic",1
"Latvian","Sanskrit","Slavic",64
"Latvian","Sanskrit","Swedish",64
"Latvian","Slavic","Swedish",64
"Lithuanian","Low German","Middle Dutch",770
"Lithuanian","Low German","Middle English",370
"Lithuanian","Low German","Middle High German",13
"Lithuanian","Low German","Norwegian",29
"Lithuanian","Low German","Old Church Slavonic",206
"Lithuanian","Low German","Old English",774
"Lithuanian","Low German","Old French",30
"Lithuanian","Low German","Old High German",170
"Lithuanian","Low German","Old Norse",357
"Lithuanian","Low German","Old Persian",8
"Lithuanian","Low German","Persian",13
"Lithuanian","Low German","Russian",74
"Lithuanian","Low German","Sanskrit",157
"Lithuanian","Low German","Slavic",19
"Lithuanian","Low German","Spanish",30
"Lithuanian","Low German","Swedish",406
"Lithuanian","Low German","Welsh",18
"Lithuanian","Manchu","Middle English",4
"Lithuanian","Manchu","Mongo",4
"Lithuanian","Manchu","Mongolian",4
"Lithuanian","Manchu","Old Church Slavonic",4
"Lithuanian","Manchu","Old English",4
"Lithuanian","Manchu","Old French",4
"Lithuanian","Manchu","Old Norse",4
"Lithuanian","Manchu","Slavic",4
"Lithuanian","Manchu","Spanish",4
"Lithuanian","Middle Dutch","Middle English",7739
"Lithuanian","Middle Dutch","Middle High German",119
"Lithuanian","Middle Dutch","Middle Irish",37
"Lithuanian","Middle Dutch","Norwegian",2
"Lithuanian","Middle Dutch","Old Church Slavonic",7041
"Lithuanian","Middle Dutch","Old English",9348
"Lithuanian","Middle Dutch","Old French",57
"Lithuanian","Middle Dutch","Old High German",8554
"Lithuanian","Middle Dutch","Old Irish",5140
"Lithuanian","Middle Dutch","Old Norse",8243
"Lithuanian","Middle Dutch","Old Persian",11
"Lithuanian","Middle Dutch","Ossetian",10
"Lithuanian","Middle Dutch","Persian",95
"Lithuanian","Middle Dutch","Polish",347
"Lithuanian","Middle Dutch","Russian",1352
"Lithuanian","Middle Dutch","Sanskrit",1653
"Lithuanian","Middle Dutch","Slavic",1394
"Lithuanian","Middle Dutch","Spanish",82
"Lithuanian","Middle Dutch","Swedish",1606
"Lithuanian","Middle Dutch","Welsh",249
"Lithuanian","Middle English","Middle High German",50
"Lithuanian","Middle English","Middle Irish",131
"Lithuanian","Middle English","Mongo",4
"Lithuanian","Middle English","Mongolian",4
"Lithuanian","Middle English","Norwegian",27
"Lithuanian","Middle English","Old Church Slavonic",32056
"Lithuanian","Middle English","Old English",34901
"Lithuanian","Middle English","Old French",107
"Lithuanian","Middle English","Old High German",32239
"Lithuanian","Middle English","Old Irish",30845
"Lithuanian","Middle English","Old Norse",11410
"Lithuanian","Middle English","Old Persian",2189
"Lithuanian","Middle English","Persian",2292
"Lithuanian","Middle English","Polish",284
"Lithuanian","Middle English","Russian",19681
"Lithuanian","Middle English","Sanskrit",5120
"Lithuanian","Middle English","Slavic",2028
"Lithuanian","Middle English","Spanish",146
"Lithuanian","Middle English","Swedish",1603
"Lithuanian","Middle English","Welsh",928
"Lithuanian","Middle High German","Old Church Slavonic",367
"Lithuanian","Middle High German","Old English",505
"Lithuanian","Middle High German","Old High German",474
"Lithuanian","Middle High German","Old Norse",487
"Lithuanian","Middle High German","Persian",14
"Lithuanian","Middle High German","Polish",18
"Lithuanian","Middle High German","Russian",380
"Lithuanian","Middle High German","Sanskrit",14
"Lithuanian","Middle High German","Swedish",13
"Lithuanian","Middle Irish","Old Church Slavonic",225
"Lithuanian","Middle Irish","Old English",176
"Lithuanian","Middle Irish","Old French",57
"Lithuanian","Middle Irish","Old High German",189
"Lithuanian","Middle Irish","Old Irish",127
"Lithuanian","Middle Irish","Old Norse",168
"Lithuanian","Middle Irish","Old Persian",4
"Lithuanian","Middle Irish","Persian",4
"Lithuanian","Middle Irish","Polish",34
"Lithuanian","Middle Irish","Portuguese",13
"Lithuanian","Middle Irish","Russian",164
"Lithuanian","Middle Irish","Sanskrit",187
"Lithuanian","Middle Irish","Slavic",34
"Lithuanian","Middle Irish","Spanish",13
"Lithuanian","Middle Irish","Swedish",4
"Lithuanian","Middle Irish","Welsh",20
"Lithuanian","Mongo","Mongolian",4
"Lithuanian","Mongo","Old Church Slavonic",4
"Lithuanian","Mongo","Old English",4
"Lithuanian","Mongo","Old French",4
"Lithuanian","Mongo","Old Norse",4
"Lithuanian","Mongo","Slavic",4
"Lithuanian","Mongo","Spanish",4
"Lithuanian","Mongolian","Old Church Slavonic",4
"Lithuanian","Mongolian","Old English",4
"Lithuanian","Mongolian","Old French",4
"Lithuanian","Mongolian","Old Norse",4
"Lithuanian","Mongolian","Slavic",4
"Lithuanian","Mongolian","Spanish",4
"Lithuanian","Norwegian","Old Church Slavonic",27
"Lithuanian","Norwegian","Russian",27
"Lithuanian","Norwegian","Sanskrit",27
"Lithuanian","Norwegian","Swedish",2
"Lithuanian","Old Church Slavonic","Old English",42511
"Lithuanian","Old Church Slavonic","Old French",400
"Lithuanian","Old Church Slavonic","Old High German",36297
"Lithuanian","Old Church Slavonic","Old Irish",31234
"Lithuanian","Old Church Slavonic","Old Norse",15370
"Lithuanian","Old Church Slavonic","Old Persian",6409
"Lithuanian","Old Church Slavonic","Ossetian",10
"Lithuanian","Old Church Slavonic","Persian",6572
"Lithuanian","Old Church Slavonic","Polish",379
"Lithuanian","Old Church Slavonic","Portuguese",186
"Lithuanian","Old Church Slavonic","Russian",20946
"Lithuanian","Old Church Slavonic","Sanskrit",10013
"Lithuanian","Old Church Slavonic","Slavic",771
"Lithuanian","Old Church Slavonic","Spanish",405
"Lithuanian","Old Church Slavonic","Swedish",483
"Lithuanian","Old Church Slavonic","Welsh",1293
"Lithuanian","Old English","Old French",889
"Lithuanian","Old English","Old High German",40091
"Lithuanian","Old English","Old Irish",32123
"Lithuanian","Old English","Old Norse",19233
"Lithuanian","Old English","Old Persian",6449
"Lithuanian","Old English","Ossetian",10
"Lithuanian","Old English","Persian",6710
"Lithuanian","Old English","Polish",414
"Lithuanian","Old English","Portuguese",186
"Lithuanian","Old English","Romance",2
"Lithuanian","Old English","Russian",21096
"Lithuanian","Old English","Sanskrit",11224
"Lithuanian","Old English","Slavic",2227
"Lithuanian","Old English","Spanish",430
"Lithuanian","Old English","Swedish",3098
"Lithuanian","Old English","Turkish",6
"Lithuanian","Old English","Welsh",2154
"Lithuanian","Old French","Old High German",139
"Lithuanian","Old French","Old Irish",113
"Lithuanian","Old French","Old Norse",339
"Lithuanian","Old French","Old Persian",5
"Lithuanian","Old French","Persian",5
"Lithuanian","Old French","Polish",4
"Lithuanian","Old French","Portuguese",209
"Lithuanian","Old French","Romance",2
"Lithuanian","Old French","Russian",195
"Lithuanian","Old French","Sanskrit",291
"Lithuanian","Old French","Slavic",4
"Lithuanian","Old French","Spanish",268
"Lithuanian","Old French","Swedish",10
"Lithuanian","Old French","Welsh",68
"Lithuanian","Old High German","Old Irish",29809
"Lithuanian","Old High German","Old Norse",16475
"Lithuanian","Old High German","Old Persian",4311
"Lithuanian","Old High German","Ossetian",10
"Lithuanian","Old High German","Persian",4572
"Lithuanian","Old High German","Polish",384
"Lithuanian","Old High German","Portuguese",13
"Lithuanian","Old High German","Russian",20860
"Lithuanian","Old High German","Sanskrit",8239
"Lithuanian","Old High German","Slavic",2223
"Lithuanian","Old High German","Spanish",183
"Lithuanian","Old High German","Swedish",2711
"Lithuanian","Old High German","Welsh",2006
"Lithuanian","Old Irish","Old Norse",9084
"Lithuanian","Old Irish","Old Persian",2129
"Lithuanian","Old Irish","Persian",2287
"Lithuanian","Old Irish","Polish",121
"Lithuanian","Old Irish","Portuguese",23
"Lithuanian","Old Irish","Russian",19015
"Lithuanian","Old Irish","Sanskrit",4112
"Lithuanian","Old Irish","Slavic",900
"Lithuanian","Old Irish","Spanish",24
"Lithuanian","Old Irish","Swedish",1129
"Lithuanian","Old Irish","Welsh",2097
"Lithuanian","Old Norse","Old Persian",6401
"Lithuanian","Old Norse","Ossetian",10
"Lithuanian","Old Norse","Persian",6415
"Lithuanian","Old Norse","Polish",386
"Lithuanian","Old Norse","Portuguese",186
"Lithuanian","Old Norse","Russian",2864
"Lithuanian","Old Norse","Sanskrit",9628
"Lithuanian","Old Norse","Slavic",2227
"Lithuanian","Old Norse","Spanish",399
"Lithuanian","Old Norse","Swedish",2697
"Lithuanian","Old Norse","Welsh",1830
"Lithuanian","Old Persian","Persian",6449
"Lithuanian","Old Persian","Polish",6
"Lithuanian","Old Persian","Russian",35
"Lithuanian","Old Persian","Sanskrit",6410
"Lithuanian","Old Persian","Spanish",6
"Lithuanian","Old Persian","Swedish",9
"Lithuanian","Old Persian","Turkish",6
"Lithuanian","Old Persian","Welsh",11
"Lithuanian","Ossetian","Russian",10
"Lithuanian","Ossetian","Sanskrit",10
"Lithuanian","Ossetian","Swedish",10
"Lithuanian","Persian","Polish",6
"Lithuanian","Persian","Russian",35
"Lithuanian","Persian","Sanskrit",6666
"Lithuanian","Persian","Spanish",6
"Lithuanian","Persian","Swedish",9
"Lithuanian","Persian","Turkish",6
"Lithuanian","Persian","Welsh",169
"Lithuanian","Polish","Russian",365
"Lithuanian","Polish","Slavic",364
"Lithuanian","Polish","Spanish",25
"Lithuanian","Polish","Swedish",10
"Lithuanian","Polish","Turkish",6
"Lithuanian","Polish","Welsh",11
"Lithuanian","Portuguese","Russian",186
"Lithuanian","Portuguese","Spanish",222
"Lithuanian","Portuguese","Welsh",13
"Lithuanian","Romance","Russian",2
"Lithuanian","Russian","Sanskrit",1686
"Lithuanian","Russian","Slavic",653
"Lithuanian","Russian","Spanish",207
"Lithuanian","Russian","Swedish",73
"Lithuanian","Russian","Turkish",6
"Lithuanian","Russian","Welsh",686
"Lithuanian","Sanskrit","Slavic",778
"Lithuanian","Sanskrit","Spanish",146
"Lithuanian","Sanskrit","Swedish",898
"Lithuanian","Sanskrit","Welsh",1771
"Lithuanian","Slavic","Spanish",51
"Lithuanian","Slavic","Swedish",1456
"Lithuanian","Slavic","Welsh",778
"Lithuanian","Spanish","Swedish",108
"Lithuanian","Spanish","Turkish",6
"Lithuanian","Spanish","Welsh",28
"Lithuanian","Swedish","Turkish",6
"Lithuanian","Swedish","Welsh",1122
